"","Station","Time","ID","Time1","Day","Month","Year","PM2.5","Time2","mean.R1","lo.R1","up.R1","TimeLabel"
"4347","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",22,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-22
"4348","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",23,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-23
"4349","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",24,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-24
"4350","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",25,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-25
"4351","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",26,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-26
"4352","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",27,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-27
"4353","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",28,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-28
"4354","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",29,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-29
"4355","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",30,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-30
"4356","Wisma Barito Pacific (S11)","2022-12-31T00:00:00.000Z",11,"2022-12-31T00:00:00.000Z",31,13,2023,NA,"2022-12-31T00:00:00.000Z",30.6037628120777,26.9623099470577,34.2451568671241,2023-01-31
"4357","Wisma Korindo (S12)","2022-01-01T00:00:00.000Z",12,"2022-01-01T00:00:00.000Z",1,1,2022,NA,"2022-01-01T00:00:00.000Z",16.9661047821871,13.0960514130781,20.8362999214782,2022-01-01
"4358","Wisma Korindo (S12)","2022-01-02T00:00:00.000Z",12,"2022-01-02T00:00:00.000Z",2,1,2022,NA,"2022-01-02T00:00:00.000Z",16.662085918664,12.4912789494661,20.8335518003564,2022-01-02
"4359","Wisma Korindo (S12)","2022-01-03T00:00:00.000Z",12,"2022-01-03T00:00:00.000Z",3,1,2022,NA,"2022-01-03T00:00:00.000Z",21.3365488153035,17.1047698397852,25.5700015077454,2022-01-03
"4360","Wisma Korindo (S12)","2022-01-04T00:00:00.000Z",12,"2022-01-04T00:00:00.000Z",4,1,2022,NA,"2022-01-04T00:00:00.000Z",25.3389803997436,21.0500603503963,29.6308049357029,2022-01-04
"4361","Wisma Korindo (S12)","2022-01-05T00:00:00.000Z",12,"2022-01-05T00:00:00.000Z",5,1,2022,NA,"2022-01-05T00:00:00.000Z",25.9656742632077,21.6251166221312,30.3094692337958,2022-01-05
"4362","Wisma Korindo (S12)","2022-01-06T00:00:00.000Z",12,"2022-01-06T00:00:00.000Z",6,1,2022,NA,"2022-01-06T00:00:00.000Z",22.6636407540961,18.2875318221003,27.0428869969781,2022-01-06
"4363","Wisma Korindo (S12)","2022-01-07T00:00:00.000Z",12,"2022-01-07T00:00:00.000Z",7,1,2022,NA,"2022-01-07T00:00:00.000Z",19.5589346052229,15.1363141273791,23.9844792079137,2022-01-07
"4364","Wisma Korindo (S12)","2022-01-08T00:00:00.000Z",12,"2022-01-08T00:00:00.000Z",8,1,2022,NA,"2022-01-08T00:00:00.000Z",18.5870077525656,14.1876481154368,22.9885894105234,2022-01-08
"4365","Wisma Korindo (S12)","2022-01-09T00:00:00.000Z",12,"2022-01-09T00:00:00.000Z",9,1,2022,NA,"2022-01-09T00:00:00.000Z",15.4480212690487,11.0470856031747,19.8504906796253,2022-01-09
"4366","Wisma Korindo (S12)","2022-01-10T00:00:00.000Z",12,"2022-01-10T00:00:00.000Z",10,1,2022,NA,"2022-01-10T00:00:00.000Z",15.6903462319351,11.2915387507922,20.0902475060256,2022-01-10
"4367","Wisma Korindo (S12)","2022-01-11T00:00:00.000Z",12,"2022-01-11T00:00:00.000Z",11,1,2022,NA,"2022-01-11T00:00:00.000Z",16.4557593725882,12.0253193295111,20.8871289678912,2022-01-11
"4368","Wisma Korindo (S12)","2022-01-12T00:00:00.000Z",12,"2022-01-12T00:00:00.000Z",12,1,2022,NA,"2022-01-12T00:00:00.000Z",13.747952465962,9.33212788263153,18.1643081669826,2022-01-12
"4369","Wisma Korindo (S12)","2022-01-13T00:00:00.000Z",12,"2022-01-13T00:00:00.000Z",13,1,2022,NA,"2022-01-13T00:00:00.000Z",13.116700028668,8.6770478557506,17.5565976676499,2022-01-13
"4370","Wisma Korindo (S12)","2022-01-14T00:00:00.000Z",12,"2022-01-14T00:00:00.000Z",14,1,2022,NA,"2022-01-14T00:00:00.000Z",16.0939736929305,11.6763158354695,20.5119036982641,2022-01-14
"4371","Wisma Korindo (S12)","2022-01-15T00:00:00.000Z",12,"2022-01-15T00:00:00.000Z",15,1,2022,NA,"2022-01-15T00:00:00.000Z",20.733912650782,16.2793685236142,25.1887337564946,2022-01-15
"4372","Wisma Korindo (S12)","2022-01-16T00:00:00.000Z",12,"2022-01-16T00:00:00.000Z",16,1,2022,NA,"2022-01-16T00:00:00.000Z",16.3186208707874,11.8484257638118,20.7889308501852,2022-01-16
"4373","Wisma Korindo (S12)","2022-01-17T00:00:00.000Z",12,"2022-01-17T00:00:00.000Z",17,1,2022,NA,"2022-01-17T00:00:00.000Z",12.1084366758598,7.60910911342898,16.6074753150975,2022-01-17
"4374","Wisma Korindo (S12)","2022-01-18T00:00:00.000Z",12,"2022-01-18T00:00:00.000Z",18,1,2022,NA,"2022-01-18T00:00:00.000Z",15.5911074980703,11.065434922017,20.1161453041402,2022-01-18
"4375","Wisma Korindo (S12)","2022-01-19T00:00:00.000Z",12,"2022-01-19T00:00:00.000Z",19,1,2022,NA,"2022-01-19T00:00:00.000Z",17.6512557196945,13.1127111977612,22.1889296136332,2022-01-19
"4376","Wisma Korindo (S12)","2022-01-20T00:00:00.000Z",12,"2022-01-20T00:00:00.000Z",20,1,2022,NA,"2022-01-20T00:00:00.000Z",10.700063651666,6.15458805807983,15.2441314155645,2022-01-20
"4377","Wisma Korindo (S12)","2022-01-21T00:00:00.000Z",12,"2022-01-21T00:00:00.000Z",21,1,2022,NA,"2022-01-21T00:00:00.000Z",11.7448452733931,7.19395426699461,16.2939546708424,2022-01-21
"4378","Wisma Korindo (S12)","2022-01-22T00:00:00.000Z",12,"2022-01-22T00:00:00.000Z",22,1,2022,NA,"2022-01-22T00:00:00.000Z",12.8388328668657,8.2617447192544,17.4141090662096,2022-01-22
"4379","Wisma Korindo (S12)","2022-01-23T00:00:00.000Z",12,"2022-01-23T00:00:00.000Z",23,1,2022,NA,"2022-01-23T00:00:00.000Z",11.4440032531136,6.87984055445695,16.0066210982386,2022-01-23
"4380","Wisma Korindo (S12)","2022-01-24T00:00:00.000Z",12,"2022-01-24T00:00:00.000Z",24,1,2022,NA,"2022-01-24T00:00:00.000Z",9.09101903527773,4.58049400677554,13.6005982705373,2022-01-24
"4381","Wisma Korindo (S12)","2022-01-25T00:00:00.000Z",12,"2022-01-25T00:00:00.000Z",25,1,2022,NA,"2022-01-25T00:00:00.000Z",13.2696727430491,8.77823356231294,17.7610259748468,2022-01-25
"4382","Wisma Korindo (S12)","2022-01-26T00:00:00.000Z",12,"2022-01-26T00:00:00.000Z",26,1,2022,NA,"2022-01-26T00:00:00.000Z",17.5095616937567,13.0791035931504,21.9407102783922,2022-01-26
"4383","Wisma Korindo (S12)","2022-01-27T00:00:00.000Z",12,"2022-01-27T00:00:00.000Z",27,1,2022,NA,"2022-01-27T00:00:00.000Z",20.5398314400853,16.1290716837834,24.951660552932,2022-01-27
"4384","Wisma Korindo (S12)","2022-01-28T00:00:00.000Z",12,"2022-01-28T00:00:00.000Z",28,1,2022,NA,"2022-01-28T00:00:00.000Z",19.1756795944456,14.78122644539,23.5715540012855,2022-01-28
"4385","Wisma Korindo (S12)","2022-01-29T00:00:00.000Z",12,"2022-01-29T00:00:00.000Z",29,1,2022,NA,"2022-01-29T00:00:00.000Z",21.0910411880927,16.7027841142301,25.4809129081708,2022-01-29
"4386","Wisma Korindo (S12)","2022-01-30T00:00:00.000Z",12,"2022-01-30T00:00:00.000Z",30,1,2022,NA,"2022-01-30T00:00:00.000Z",19.8130677904261,15.4003142442259,24.2271567325616,2022-01-30
"4387","Wisma Korindo (S12)","2022-01-31T00:00:00.000Z",12,"2022-01-31T00:00:00.000Z",31,1,2022,NA,"2022-01-31T00:00:00.000Z",22.9716886851972,18.5848383850062,27.3594858012902,2022-01-31
"4388","Wisma Korindo (S12)","2022-02-01T00:00:00.000Z",12,"2022-02-01T00:00:00.000Z",1,2,2022,NA,"2022-02-01T00:00:00.000Z",25.3581395423012,20.9915658571571,29.7253969602801,2022-02-01
"4389","Wisma Korindo (S12)","2022-02-02T00:00:00.000Z",12,"2022-02-02T00:00:00.000Z",2,2,2022,NA,"2022-02-02T00:00:00.000Z",24.6756394241692,20.3136819434049,29.0376696579309,2022-02-02
"4390","Wisma Korindo (S12)","2022-02-03T00:00:00.000Z",12,"2022-02-03T00:00:00.000Z",3,2,2022,NA,"2022-02-03T00:00:00.000Z",20.6242638807475,16.2573299242603,24.9907308550997,2022-02-03
"4391","Wisma Korindo (S12)","2022-02-04T00:00:00.000Z",12,"2022-02-04T00:00:00.000Z",4,2,2022,NA,"2022-02-04T00:00:00.000Z",17.4095799456526,13.0291538087841,21.7892989066157,2022-02-04
"4392","Wisma Korindo (S12)","2022-02-05T00:00:00.000Z",12,"2022-02-05T00:00:00.000Z",5,2,2022,NA,"2022-02-05T00:00:00.000Z",16.9279158261791,12.5484801066718,21.3063651336562,2022-02-05
"4393","Wisma Korindo (S12)","2022-02-06T00:00:00.000Z",12,"2022-02-06T00:00:00.000Z",6,2,2022,NA,"2022-02-06T00:00:00.000Z",14.8558143311611,10.4728141705384,19.2376650417827,2022-02-06
"4394","Wisma Korindo (S12)","2022-02-07T00:00:00.000Z",12,"2022-02-07T00:00:00.000Z",7,2,2022,NA,"2022-02-07T00:00:00.000Z",16.6198883627583,12.2415288918349,20.9971564009555,2022-02-07
"4395","Wisma Korindo (S12)","2022-02-08T00:00:00.000Z",12,"2022-02-08T00:00:00.000Z",8,2,2022,NA,"2022-02-08T00:00:00.000Z",19.1645569061416,14.7807762866677,23.5475902165661,2022-02-08
"4396","Wisma Korindo (S12)","2022-02-09T00:00:00.000Z",12,"2022-02-09T00:00:00.000Z",9,2,2022,NA,"2022-02-09T00:00:00.000Z",18.3348996446912,13.9492834891182,22.7199504163049,2022-02-09
"4397","Wisma Korindo (S12)","2022-02-10T00:00:00.000Z",12,"2022-02-10T00:00:00.000Z",10,2,2022,NA,"2022-02-10T00:00:00.000Z",19.6554128264156,15.2711605073433,24.0394388258362,2022-02-10
"4398","Wisma Korindo (S12)","2022-02-11T00:00:00.000Z",12,"2022-02-11T00:00:00.000Z",11,2,2022,NA,"2022-02-11T00:00:00.000Z",24.5867272573941,20.2037022779262,28.9703436114391,2022-02-11
"4399","Wisma Korindo (S12)","2022-02-12T00:00:00.000Z",12,"2022-02-12T00:00:00.000Z",12,2,2022,NA,"2022-02-12T00:00:00.000Z",31.1081842151518,26.6660089719992,35.5518390023619,2022-02-12
"4400","Wisma Korindo (S12)","2022-02-13T00:00:00.000Z",12,"2022-02-13T00:00:00.000Z",13,2,2022,NA,"2022-02-13T00:00:00.000Z",28.4318939911863,23.9746468251304,32.8913648357169,2022-02-13
"4401","Wisma Korindo (S12)","2022-02-14T00:00:00.000Z",12,"2022-02-14T00:00:00.000Z",14,2,2022,NA,"2022-02-14T00:00:00.000Z",25.6671539252755,21.2323323987722,30.104591250694,2022-02-14
"4402","Wisma Korindo (S12)","2022-02-15T00:00:00.000Z",12,"2022-02-15T00:00:00.000Z",15,2,2022,NA,"2022-02-15T00:00:00.000Z",30.1307322746793,25.6637253529068,34.6006931047666,2022-02-15
"4403","Wisma Korindo (S12)","2022-02-16T00:00:00.000Z",12,"2022-02-16T00:00:00.000Z",16,2,2022,NA,"2022-02-16T00:00:00.000Z",32.5520800830289,28.0978005970078,37.0095962120058,2022-02-16
"4404","Wisma Korindo (S12)","2022-02-17T00:00:00.000Z",12,"2022-02-17T00:00:00.000Z",17,2,2022,40.1247,"2022-02-17T00:00:00.000Z",25.2438960628605,20.8370360937357,29.6535295610933,2022-02-17
"4405","Wisma Korindo (S12)","2022-02-18T00:00:00.000Z",12,"2022-02-18T00:00:00.000Z",18,2,2022,64.9921,"2022-02-18T00:00:00.000Z",25.1088960776895,20.7399582063336,29.4804314258398,2022-02-18
"4406","Wisma Korindo (S12)","2022-02-19T00:00:00.000Z",12,"2022-02-19T00:00:00.000Z",19,2,2022,53.1229,"2022-02-19T00:00:00.000Z",24.1458763449284,19.8181220455778,28.4759339931407,2022-02-19
"4407","Wisma Korindo (S12)","2022-02-20T00:00:00.000Z",12,"2022-02-20T00:00:00.000Z",20,2,2022,34.6629,"2022-02-20T00:00:00.000Z",19.9062670613237,15.6285557691301,24.185630108934,2022-02-20
"4408","Wisma Korindo (S12)","2022-02-21T00:00:00.000Z",12,"2022-02-21T00:00:00.000Z",21,2,2022,3.2067,"2022-02-21T00:00:00.000Z",14.0905345775436,9.87147387631261,18.3106884217849,2022-02-21
"4409","Wisma Korindo (S12)","2022-02-22T00:00:00.000Z",12,"2022-02-22T00:00:00.000Z",22,2,2022,3.7361,"2022-02-22T00:00:00.000Z",14.3967749929288,10.2283634863989,18.5657101831732,2022-02-22
"4410","Wisma Korindo (S12)","2022-02-23T00:00:00.000Z",12,"2022-02-23T00:00:00.000Z",23,2,2022,4.495,"2022-02-23T00:00:00.000Z",14.5857870525267,10.4560735925574,18.7156097514006,2022-02-23
"4411","Wisma Korindo (S12)","2022-02-24T00:00:00.000Z",12,"2022-02-24T00:00:00.000Z",24,2,2022,3.2479,"2022-02-24T00:00:00.000Z",13.687654371675,9.57036433561781,17.804506808457,2022-02-24
"4412","Wisma Korindo (S12)","2022-02-25T00:00:00.000Z",12,"2022-02-25T00:00:00.000Z",25,2,2022,2.8674,"2022-02-25T00:00:00.000Z",8.82846011311592,4.71957690677295,12.9365343490265,2022-02-25
"4413","Wisma Korindo (S12)","2022-02-26T00:00:00.000Z",12,"2022-02-26T00:00:00.000Z",26,2,2022,3.3878,"2022-02-26T00:00:00.000Z",7.97519574191426,3.86677726775223,12.0827015189157,2022-02-26
"4414","Wisma Korindo (S12)","2022-02-27T00:00:00.000Z",12,"2022-02-27T00:00:00.000Z",27,2,2022,3.2075,"2022-02-27T00:00:00.000Z",4.8820026082756,0.733748884143733,9.02990259893176,2022-02-27
"4415","Wisma Korindo (S12)","2022-02-28T00:00:00.000Z",12,"2022-02-28T00:00:00.000Z",28,2,2022,3.3317,"2022-02-28T00:00:00.000Z",7.23535429572451,3.10711493651438,11.3634170000392,2022-02-28
"4416","Wisma Korindo (S12)","2022-03-01T00:00:00.000Z",12,"2022-03-01T00:00:00.000Z",1,3,2022,3.1233,"2022-03-01T00:00:00.000Z",9.59907817082975,5.51414945016704,13.6841013985975,2022-03-01
"4417","Wisma Korindo (S12)","2022-03-02T00:00:00.000Z",12,"2022-03-02T00:00:00.000Z",2,3,2022,2.8733,"2022-03-02T00:00:00.000Z",9.4993230568791,5.43450252270147,13.5642672319378,2022-03-02
"4418","Wisma Korindo (S12)","2022-03-03T00:00:00.000Z",12,"2022-03-03T00:00:00.000Z",3,3,2022,3.4326,"2022-03-03T00:00:00.000Z",6.42911792022611,2.38058334139653,10.4777009391611,2022-03-03
"4419","Wisma Korindo (S12)","2022-03-04T00:00:00.000Z",12,"2022-03-04T00:00:00.000Z",4,3,2022,2.9563,"2022-03-04T00:00:00.000Z",4.40323509697381,0.359047130727311,8.4474911792363,2022-03-04
"4420","Wisma Korindo (S12)","2022-03-05T00:00:00.000Z",12,"2022-03-05T00:00:00.000Z",5,3,2022,2.8729,"2022-03-05T00:00:00.000Z",5.16715355861557,1.13185997508581,9.20246348752512,2022-03-05
"4421","Wisma Korindo (S12)","2022-03-06T00:00:00.000Z",12,"2022-03-06T00:00:00.000Z",6,3,2022,2.1667,"2022-03-06T00:00:00.000Z",4.27598117211544,0.230218503494982,8.32181096118626,2022-03-06
"4422","Wisma Korindo (S12)","2022-03-07T00:00:00.000Z",12,"2022-03-07T00:00:00.000Z",7,3,2022,3.0813,"2022-03-07T00:00:00.000Z",7.09824562124067,3.03585270501824,11.1610371046942,2022-03-07
"4423","Wisma Korindo (S12)","2022-03-08T00:00:00.000Z",12,"2022-03-08T00:00:00.000Z",8,3,2022,3.3009,"2022-03-08T00:00:00.000Z",10.5464423798405,6.429277922619,14.6647686009868,2022-03-08
"4424","Wisma Korindo (S12)","2022-03-09T00:00:00.000Z",12,"2022-03-09T00:00:00.000Z",9,3,2022,5.4855,"2022-03-09T00:00:00.000Z",10.4289348951688,6.26316586532289,14.5964558090524,2022-03-09
"4425","Wisma Korindo (S12)","2022-03-10T00:00:00.000Z",12,"2022-03-10T00:00:00.000Z",10,3,2022,9.1675,"2022-03-10T00:00:00.000Z",12.130190672977,7.94801005289356,16.314431469445,2022-03-10
"4426","Wisma Korindo (S12)","2022-03-11T00:00:00.000Z",12,"2022-03-11T00:00:00.000Z",11,3,2022,5.5336,"2022-03-11T00:00:00.000Z",17.11929139514,12.9585581956616,21.2822179744214,2022-03-11
"4427","Wisma Korindo (S12)","2022-03-12T00:00:00.000Z",12,"2022-03-12T00:00:00.000Z",12,3,2022,NA,"2022-03-12T00:00:00.000Z",23.5553876444356,19.3545198773145,27.7583105582595,2022-03-12
"4428","Wisma Korindo (S12)","2022-03-13T00:00:00.000Z",12,"2022-03-13T00:00:00.000Z",13,3,2022,NA,"2022-03-13T00:00:00.000Z",20.8346613978297,16.6486339032259,25.0223497629534,2022-03-13
"4429","Wisma Korindo (S12)","2022-03-14T00:00:00.000Z",12,"2022-03-14T00:00:00.000Z",14,3,2022,5.6528,"2022-03-14T00:00:00.000Z",18.1649949780472,14.0539191854981,22.27706993895,2022-03-14
"4430","Wisma Korindo (S12)","2022-03-15T00:00:00.000Z",12,"2022-03-15T00:00:00.000Z",15,3,2022,3.5675,"2022-03-15T00:00:00.000Z",22.9167787860786,18.8265867551778,27.0076055497945,2022-03-15
"4431","Wisma Korindo (S12)","2022-03-16T00:00:00.000Z",12,"2022-03-16T00:00:00.000Z",16,3,2022,6.4223,"2022-03-16T00:00:00.000Z",25.8689629458526,21.8116659523198,29.9269085006608,2022-03-16
"4432","Wisma Korindo (S12)","2022-03-17T00:00:00.000Z",12,"2022-03-17T00:00:00.000Z",17,3,2022,6.9242,"2022-03-17T00:00:00.000Z",19.322813226397,15.2954873026968,23.3504967502924,2022-03-17
"4433","Wisma Korindo (S12)","2022-03-18T00:00:00.000Z",12,"2022-03-18T00:00:00.000Z",18,3,2022,5.5246,"2022-03-18T00:00:00.000Z",20.2994857995208,16.2887593104015,24.3102842048947,2022-03-18
"4434","Wisma Korindo (S12)","2022-03-19T00:00:00.000Z",12,"2022-03-19T00:00:00.000Z",19,3,2022,4.4538,"2022-03-19T00:00:00.000Z",21.0769614279521,17.0624951646952,25.0912052010415,2022-03-19
"4435","Wisma Korindo (S12)","2022-03-20T00:00:00.000Z",12,"2022-03-20T00:00:00.000Z",20,3,2022,4.8263,"2022-03-20T00:00:00.000Z",19.3477959856867,15.3317090148822,23.3632292308802,2022-03-20
"4436","Wisma Korindo (S12)","2022-03-21T00:00:00.000Z",12,"2022-03-21T00:00:00.000Z",21,3,2022,4.3708,"2022-03-21T00:00:00.000Z",16.7863873882503,12.7810750968367,20.7908781352447,2022-03-21
"4437","Wisma Korindo (S12)","2022-03-22T00:00:00.000Z",12,"2022-03-22T00:00:00.000Z",22,3,2022,5.6571,"2022-03-22T00:00:00.000Z",20.9220512514847,16.914190793417,24.9294741376656,2022-03-22
"4438","Wisma Korindo (S12)","2022-03-23T00:00:00.000Z",12,"2022-03-23T00:00:00.000Z",23,3,2022,13.8288,"2022-03-23T00:00:00.000Z",25.2600423567262,21.272994154152,29.2471319841754,2022-03-23
"4439","Wisma Korindo (S12)","2022-03-24T00:00:00.000Z",12,"2022-03-24T00:00:00.000Z",24,3,2022,57.4371,"2022-03-24T00:00:00.000Z",28.4635721958222,24.4767260160596,32.4508211323425,2022-03-24
"4440","Wisma Korindo (S12)","2022-03-25T00:00:00.000Z",12,"2022-03-25T00:00:00.000Z",25,3,2022,54.8342,"2022-03-25T00:00:00.000Z",27.1960313091862,23.205654129223,31.1871585186185,2022-03-25
"4441","Wisma Korindo (S12)","2022-03-26T00:00:00.000Z",12,"2022-03-26T00:00:00.000Z",26,3,2022,63.6054,"2022-03-26T00:00:00.000Z",29.1553750306284,25.1527549220723,33.1590693552573,2022-03-26
"4442","Wisma Korindo (S12)","2022-03-27T00:00:00.000Z",12,"2022-03-27T00:00:00.000Z",27,3,2022,38.0071,"2022-03-27T00:00:00.000Z",27.9631039438652,23.9126297122947,32.0145677909507,2022-03-27
"4443","Wisma Korindo (S12)","2022-03-28T00:00:00.000Z",12,"2022-03-28T00:00:00.000Z",28,3,2022,24.1963,"2022-03-28T00:00:00.000Z",31.3427936223482,27.2993999756042,35.3872246220108,2022-03-28
"4444","Wisma Korindo (S12)","2022-03-29T00:00:00.000Z",12,"2022-03-29T00:00:00.000Z",29,3,2022,7.025,"2022-03-29T00:00:00.000Z",33.9066863488056,29.8731002208277,37.9415352515593,2022-03-29
"4445","Wisma Korindo (S12)","2022-03-30T00:00:00.000Z",12,"2022-03-30T00:00:00.000Z",30,3,2022,9.1321,"2022-03-30T00:00:00.000Z",33.1593913229436,29.1149661522445,37.2048700794795,2022-03-30
"4446","Wisma Korindo (S12)","2022-03-31T00:00:00.000Z",12,"2022-03-31T00:00:00.000Z",31,3,2022,7.9682,"2022-03-31T00:00:00.000Z",28.5726346562713,24.5557496002894,32.5900951953336,2022-03-31
"4447","Wisma Korindo (S12)","2022-04-01T00:00:00.000Z",12,"2022-04-01T00:00:00.000Z",1,4,2022,5.0796,"2022-04-01T00:00:00.000Z",24.3413516942192,20.3265765417836,28.3563281484691,2022-04-01
"4448","Wisma Korindo (S12)","2022-04-02T00:00:00.000Z",12,"2022-04-02T00:00:00.000Z",2,4,2022,4.12,"2022-04-02T00:00:00.000Z",22.5164375927428,18.5127029571229,26.5200004371544,2022-04-02
"4449","Wisma Korindo (S12)","2022-04-03T00:00:00.000Z",12,"2022-04-03T00:00:00.000Z",3,4,2022,1.9996,"2022-04-03T00:00:00.000Z",18.9632915984583,14.9542149522193,22.971917252298,2022-04-03
"4450","Wisma Korindo (S12)","2022-04-04T00:00:00.000Z",12,"2022-04-04T00:00:00.000Z",4,4,2022,3.0929,"2022-04-04T00:00:00.000Z",19.2676467413409,15.2564045973665,23.2783569115939,2022-04-04
"4451","Wisma Korindo (S12)","2022-04-05T00:00:00.000Z",12,"2022-04-05T00:00:00.000Z",5,4,2022,4.2618,"2022-04-05T00:00:00.000Z",20.5194389584623,16.4972764694894,24.5412041357081,2022-04-05
"4452","Wisma Korindo (S12)","2022-04-06T00:00:00.000Z",12,"2022-04-06T00:00:00.000Z",6,4,2022,2.6491,"2022-04-06T00:00:00.000Z",18.7091372287324,14.6878650875822,22.7299947611398,2022-04-06
"4453","Wisma Korindo (S12)","2022-04-07T00:00:00.000Z",12,"2022-04-07T00:00:00.000Z",7,4,2022,2.8308,"2022-04-07T00:00:00.000Z",19.3880330875917,15.4020879697812,23.3735394571463,2022-04-07
"4454","Wisma Korindo (S12)","2022-04-08T00:00:00.000Z",12,"2022-04-08T00:00:00.000Z",8,4,2022,3.3439,"2022-04-08T00:00:00.000Z",24.0894541375246,20.1291681931198,28.0494089424501,2022-04-08
"4455","Wisma Korindo (S12)","2022-04-09T00:00:00.000Z",12,"2022-04-09T00:00:00.000Z",9,4,2022,5.3646,"2022-04-09T00:00:00.000Z",30.819138642202,26.8316415264224,34.8066369266987,2022-04-09
"4456","Wisma Korindo (S12)","2022-04-10T00:00:00.000Z",12,"2022-04-10T00:00:00.000Z",10,4,2022,5.1925,"2022-04-10T00:00:00.000Z",28.7210412252756,24.7435133985133,32.698742213638,2022-04-10
"4457","Wisma Korindo (S12)","2022-04-11T00:00:00.000Z",12,"2022-04-11T00:00:00.000Z",11,4,2022,3.7339,"2022-04-11T00:00:00.000Z",26.8325648540696,22.8862261494968,30.7791352981157,2022-04-11
"4458","Wisma Korindo (S12)","2022-04-12T00:00:00.000Z",12,"2022-04-12T00:00:00.000Z",12,4,2022,7.2675,"2022-04-12T00:00:00.000Z",32.3524736434798,28.3942207747288,36.3110082452844,2022-04-12
"4459","Wisma Korindo (S12)","2022-04-13T00:00:00.000Z",12,"2022-04-13T00:00:00.000Z",13,4,2022,9.8383,"2022-04-13T00:00:00.000Z",35.8950854209894,31.9374511117006,39.8531759595779,2022-04-13
